checked_at,AA1404,AA2602,UA1481,UA1584,UA1658,UA1686,UA2680,UA337
2026-08-23 01:30:48,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 01:40:40,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 01:50:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 02:00:53,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 02:10:38,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 02:20:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 02:30:47,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 02:40:37,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 02:50:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 03:00:54,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 03:10:39,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 03:20:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 03:30:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 03:40:39,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 03:50:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 04:00:47,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 04:10:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 04:20:40,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 04:30:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 04:40:39,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 04:50:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 05:00:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 05:10:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 05:20:40,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 05:30:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 05:40:43,89.00,,89.00,89.00,,89.00,,
2026-08-23 05:50:38,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 06:00:48,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 06:10:39,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 06:20:50,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 06:30:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 06:40:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 06:50:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 07:00:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 07:10:40,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 07:20:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 07:30:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 07:40:50,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 07:50:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 08:00:50,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 08:10:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 08:20:38,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 08:30:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 08:40:39,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 08:50:39,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 09:00:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 09:10:40,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 09:21:00,,89.00,,,89.00,,89.00,89.00
2026-08-23 09:30:39,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 09:40:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 09:50:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 10:00:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 10:10:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 10:20:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 10:30:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 10:40:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 10:50:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 11:00:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 11:10:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 11:20:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 11:30:48,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 11:40:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 11:50:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 12:00:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 12:10:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 12:20:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 12:30:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 12:40:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 12:50:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 13:00:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 13:10:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 13:20:38,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 13:30:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 13:40:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 13:50:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 14:00:47,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 14:10:40,89.00,,89.00,89.00,,89.00,,
2026-08-23 14:20:46,,89.00,,,89.00,,89.00,89.00
2026-08-23 14:30:47,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 14:40:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 14:50:59,,89.00,,,89.00,,89.00,89.00
2026-08-23 15:00:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 15:10:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 15:20:35,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 15:30:47,,89.00,,,89.00,,89.00,89.00
2026-08-23 15:50:49,,89.00,,,89.00,,89.00,89.00
2026-08-23 16:00:47,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 16:10:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 16:20:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 16:30:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 16:40:53,,89.00,,,89.00,,89.00,89.00
2026-08-23 16:50:48,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 17:00:51,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 17:10:55,89.00,,89.00,89.00,,89.00,,
2026-08-23 17:20:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 17:30:49,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 17:40:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 17:50:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 18:00:53,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 18:10:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 18:20:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 18:30:47,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 18:40:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 18:50:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 19:00:50,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 19:10:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 19:20:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 19:30:54,,89.00,,,89.00,,89.00,89.00
2026-08-23 19:40:39,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 19:50:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 20:00:47,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 20:10:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 20:20:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 20:30:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 20:40:48,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 20:50:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 21:00:48,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 21:10:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 21:20:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 21:30:47,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 21:40:49,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 21:50:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 22:00:47,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 22:10:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 22:20:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 22:30:49,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 22:40:40,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 22:50:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 23:00:53,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 23:10:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 23:20:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 23:30:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 23:40:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-23 23:50:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 00:00:49,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 00:10:48,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 00:20:51,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 00:30:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 00:40:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 00:50:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 01:00:52,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 01:10:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 01:20:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 01:30:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 01:40:40,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 01:50:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 02:00:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 02:10:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 02:20:40,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 02:30:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 02:40:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 02:50:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 03:00:49,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 03:10:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 03:20:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 03:30:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 03:40:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 03:50:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 04:00:53,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 04:10:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 04:20:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 04:30:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 04:40:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 04:50:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 05:00:49,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 05:10:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 05:20:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 05:30:48,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 05:40:47,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 05:50:41,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 06:00:53,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 06:10:48,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 06:20:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 06:30:52,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 06:40:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 06:50:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 07:00:52,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 07:10:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 07:20:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 07:30:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 07:40:40,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 07:50:45,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-24 08:00:50,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-24 08:10:44,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-24 08:20:43,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-24 08:30:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 08:40:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 08:50:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 09:00:50,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 09:10:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 09:20:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 09:30:48,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 09:40:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 09:50:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 10:00:48,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 10:10:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 10:20:49,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 10:30:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 10:40:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 10:50:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 11:00:47,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 11:10:42,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 11:20:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 11:30:49,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 11:40:48,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 11:50:47,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 12:00:59,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 12:10:48,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 12:20:58,,89.00,,,89.00,,89.00,89.00
2026-08-24 12:30:57,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 12:40:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 12:50:48,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 13:00:52,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 13:10:49,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 13:20:44,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 13:30:47,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 13:40:43,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 13:50:47,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 14:00:52,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 14:10:51,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 14:20:46,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 14:30:55,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 14:40:45,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 14:50:47,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 15:00:53,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
2026-08-24 15:10:54,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
